id,parameter_data_id,covidence_id,pathogen,parameter_type,parameter_value,exponent,parameter_unit,parameter_lower_bound,parameter_upper_bound,parameter_value_type,parameter_uncertainty_single_value,parameter_uncertainty_singe_type,parameter_uncertainty_lower_value,parameter_uncertainty_upper_value,parameter_uncertainty_type,cfr_ifr_numerator,cfr_ifr_denominator,distribution_type,distribution_par1_value,distribution_par1_type,distribution_par1_uncertainty,distribution_par2_value,distribution_par2_type,distribution_par2_uncertainty,method_from_supplement,method_moment_value,cfr_ifr_method,method_r,method_disaggregated_by,method_disaggregated,method_disaggregated_only,riskfactor_outcome,riskfactor_name,riskfactor_occupation,riskfactor_significant,riskfactor_adjusted,population_sex,population_sample_type,population_group,population_age_min,population_age_max,population_sample_size,population_country,population_location,population_study_start_day,population_study_start_month,population_study_start_year,population_study_end_day,population_study_end_month,population_study_end_year,genome_site,genomic_sequence_available,other_delay_start,other_delay_end,inverse_param,parameter_from_figure,r_pathway,parameter_class,parameter_bounds,comb_uncertainty_type,comb_uncertainty
60ce6266977fe701bffe31ca155655f0,8f60bf26acfe642d6c58f78386e1ce17,2610,Lassa mammarenavirus,Seroprevalence - IgG,,0.0,Percentage (%),48.0,77.0,,,,,,,,,,,,False,,,False,False,Endemic,,,Method,True,True,,,,,,Both,Hospital based,Other,,,92.0,Nigeria,"Abakaliki, Owo",,Oct 10,2018.0,,Oct 10,2020.0,,False,,,False,False,,Seroprevalence,48 - 77,,
4a72bcc3746fb9257527302306bffc7c,5013303b0148adac07139b17600237ce,2611,Lassa mammarenavirus,Severity - case fatality rate (CFR),60.0,0.0,Percentage (%),,,Unspecified,,,,,,3.0,5.0,,,,False,,,False,False,Endemic,Unspecified,,,False,False,,,,,,Unspecified,Hospital based,Persons under investigation,,,5.0,Sierra Leone,Tonkolili,30.0,Oct 10,2019.0,16.0,Nov 11,2019.0,,False,,,False,False,,Severity,,,
62332f18a631d2cdaafc5c5a500caea5,c533d4d5ebb49a519b441a35325afb61,2617,Lassa mammarenavirus,Severity - case fatality rate (CFR),4.9,0.0,Percentage (%),,,Unspecified,,,0.0,5.4,95% CrI,,,,,,False,,,False,False,Endemic,Unspecified,,,False,False,,,,,,Unspecified,Hospital based,Persons under investigation,,,,Nigeria,,,,2016.0,,,2018.0,,False,,,False,False,,Severity,,95% CrI,0 - 5.4
62332f18a631d2cdaafc5c5a500caea5,19e85df645251140f30901ab756d8b17,2617,Lassa mammarenavirus,Human delay - incubation period,12.8,0.0,Days,,,Mean,,,,,,,,Gamma,12.8,Mean,True,4.6,Standard deviation,True,False,Endemic,,,,False,False,,,,,,Unspecified,Hospital based,Persons under investigation,,,,Nigeria,,,,2016.0,,,2018.0,,False,,,False,False,,Human delay,,,
62332f18a631d2cdaafc5c5a500caea5,af38f20d4f78053031b7988812f5d727,2617,Lassa mammarenavirus,Human delay - symptom onset>death,13.8,0.0,Days,,,Mean,,,,,,,,Gamma,13.8,Mean,True,7.6,Standard deviation,True,False,Endemic,,,,False,False,,,,,,Unspecified,Hospital based,Persons under investigation,,,,Nigeria,,,,2016.0,,,2018.0,,False,,,False,False,,Human delay,,,
70972a0f92ffc8c44f9fd60bc568444f,6eeeb61b4fbf838ee80520eb24bce2e1,2627,Lassa mammarenavirus,"Reproduction number (Effective, Re)",,0.0,No units,1.05,1.62,,,,,,,,,,,,False,,,False,False,Endemic,,Growth rate,"Method, Other, Region, Time",True,True,,,,,,Unspecified,Population based,General population,,,,Nigeria,"Edo, Ondo, Ebonyi, Bauchi, Plateau",,Jan 01,2016.0,,Mar 03,2019.0,,False,,,False,False,Other,Reproduction number,1.05 - 1.62,,
70972a0f92ffc8c44f9fd60bc568444f,042be31f409044cc12c21be257a88a14,2627,Lassa mammarenavirus,Risk factors,,0.0,,,,,,,,,,,,,,,False,,,False,False,Endemic,,,,False,False,Reproduction Number,Other,,Significant,Not adjusted,Unspecified,Population based,General population,,,,Nigeria,,,,,,,,,False,,,False,False,,Risk factors,,,
9281955f06f8ff5d6cff8fa01b973a0f,28d541503d8b53d541ff3598dca7679e,2636,Lassa mammarenavirus,Severity - case fatality rate (CFR),67.3,0.0,Percentage (%),42.4,89.5,Unspecified,,,,,,165.0,245.0,,,,False,,,False,False,Endemic,Adjusted,,"Method, Time",True,False,,,,,,Unspecified,Hospital based,Persons under investigation,,,245.0,Sierra Leone,Kenema District,,,2008.0,,,2016.0,,False,,,False,False,,Severity,42.4 - 89.5,,
9281955f06f8ff5d6cff8fa01b973a0f,56d1cd3017c4a8d854ffdb0389daa6f6,2636,Lassa mammarenavirus,Seroprevalence - IgM,,0.0,Percentage (%),18.0,22.0,,,,,,,,,,,,False,,,False,False,Endemic,,,"Disease generation, Time",True,True,,,,,,Unspecified,Hospital based,Persons under investigation,,,,Sierra Leone,Kenema District,,,2008.0,,,2016.0,,False,,,False,False,,Seroprevalence,18 - 22,,
e71ba673af93ca9d7f0dc5db790d808d,a3f909521bb75f08726fa6bb72627ccc,2648,Lassa mammarenavirus,Seroprevalence - IgG,5.2,0.0,Percentage (%),,,Unspecified,,,3.6,7.2,95% CI,34.0,657.0,,,,False,,,False,False,Unspecified,,,"Age, Other, Sex",True,False,,,,,,Both,Population based,General population,18.0,98.0,657.0,Ghana,"Ankaakur, Ehiawenwu, Amomaso, Menkwo, Mangoase, Jirandogo, Bowena, Natorduori, Teanoba, Doniga Naveransa",,Aug 08,2010.0,,Aug 08,2011.0,,False,,,False,False,,Seroprevalence,,95% CI,3.6 - 7.2
b6f7bbca62bd7d2ccf131cc6d79bc1b1,a0957e1e0f7d5d0ba7c469d71d36181b,2651,Lassa mammarenavirus,Severity - case fatality rate (CFR),44.0,0.0,Percentage (%),,,Unspecified,,,,,,8.0,18.0,,,,False,,,False,False,Mid outbreak,Adjusted,,Other,True,False,,,,,,Both,Hospital based,Persons under investigation,0.0,60.0,18.0,Benin,"Borgou, Donga,Collines, Alibori, Plateau, Ouémé, Atlantique, Litoral",,Dec 12,2015.0,,Mar 03,2016.0,,False,,,False,False,,Severity,,,
b6f7bbca62bd7d2ccf131cc6d79bc1b1,c7db9f2fc12fc41a5b1d1b2389e748bd,2651,Lassa mammarenavirus,Human delay - other human delay (go to section),7.0,0.0,Days,,,Median,,,0.0,19.0,Range,,,,,,False,,,False,False,Mid outbreak,,,Other,True,False,,,,,,Both,Hospital based,Persons under investigation,0.0,60.0,21.0,Benin,"Borgou, Donga,Collines, Alibori, Plateau, Ouémé, Atlantique, Litoral",,Dec 12,2015.0,,Mar 03,2016.0,,False,Symptom Onset/Fever,Other: Sample collection/Diagnosis,False,False,,Human delay,,Range,0 - 19
02482c54b6c83242f52458dcf268062c,6b8324804597f22dd7a764626e560d38,2655,Lassa mammarenavirus,Mutations – substitution rate,8.4,-4.0,Substitutions/site/year,,,Unspecified,,,7.6,9.2,HPDI 95%,,,,,,False,,,False,False,Unspecified,,,,False,False,,,,,,Unspecified,,,,,,,,,,,,,,L segment,True,,,False,False,,Mutations,,HPDI 95%,7.6 - 9.2
02482c54b6c83242f52458dcf268062c,291526f042e32e1f1b0a6f5ed25091ce,2655,Lassa mammarenavirus,Mutations – substitution rate,8.2,-4.0,Substitutions/site/year,,,Unspecified,,,7.2,9.1,HPDI 95%,,,,,,False,,,False,False,Unspecified,,,,False,False,,,,,,Unspecified,,,,,,,,,,,,,,S segment,True,,,False,False,,Mutations,,HPDI 95%,7.2 - 9.1
05f2333638e0f2442edd63494fe002c7,90e304098798639c5e516a2c25abb297,2656,Lassa mammarenavirus,Severity - case fatality rate (CFR),31.6,0.0,Percentage (%),,,Unspecified,,,,,,5.0,16.0,,,,False,,,False,False,Start outbreak,Adjusted,,"Occupation, Sex",True,False,,,,,,Both,Hospital based,Healthcare workers,20.0,51.0,16.0,Nigeria,,28.0,Dec 12,2017.0,,,2018.0,,False,,,False,False,,Severity,,,
5d1a495578819ea9285178d45ad491d2,a1f1de4ecd91fdf6c025610a248dccdb,2661,Lassa mammarenavirus,Risk factors,,0.0,,,,,,,,,,,,,,,False,,,False,False,Endemic,,,Region,True,False,Occurrence,Other,,Significant,Adjusted,Both,Population based,General population,,,3096.0,Nigeria,,,,2016.0,,,2019.0,,False,,,False,False,,Risk factors,,,
5d1a495578819ea9285178d45ad491d2,71a874534a29d77e9f75af66986dae49,2661,Lassa mammarenavirus,Risk factors,,0.0,,,,,,,,,,,,,,,False,,,False,False,Endemic,,,Region,True,False,Incidence,Other,,Significant,Adjusted,Both,Population based,General population,,,3096.0,Nigeria,,,,2016.0,,,2019.0,,False,,,False,False,,Risk factors,,,
bea6f6c5a63f452b8b000cf83cd18539,83972975c511fa9047dbf525c6828f63,2662,Lassa mammarenavirus,Risk factors,,0.0,,,,,,,,,,,,,,,False,,,False,False,Endemic,,,,False,False,Death,Age;Other,,Significant,Not adjusted,Both,Hospital based,Persons under investigation,,,510.0,Nigeria,Ondo State,5.0,Apr 04,2018.0,15.0,Mar 03,2020.0,,False,,,False,False,,Risk factors,,,
bea6f6c5a63f452b8b000cf83cd18539,128db3d0866bc298d4c66bb5091db264,2662,Lassa mammarenavirus,Risk factors,,0.0,,,,,,,,,,,,,,,False,,,False,False,Endemic,,,,False,False,Death,Sex,,Not significant,Adjusted,Both,Hospital based,Persons under investigation,,,510.0,Nigeria,Ondo State,5.0,Apr 04,2018.0,15.0,Mar 03,2020.0,,False,,,False,False,,Risk factors,,,
bea6f6c5a63f452b8b000cf83cd18539,661bba899ded5a1a80ff2b8dcf651f1e,2662,Lassa mammarenavirus,Risk factors,,0.0,,,,,,,,,,,,,,,False,,,False,False,Endemic,,,,False,False,Death,Age;Other,,Significant,Adjusted,Both,Hospital based,Persons under investigation,,,510.0,Nigeria,Ondo State,5.0,Apr 04,2018.0,15.0,Mar 03,2020.0,,False,,,False,False,,Risk factors,,,
bea6f6c5a63f452b8b000cf83cd18539,939dc92ec56c5fab1a477f32e9f1e573,2662,Lassa mammarenavirus,Human delay - symptom onset>admission to care,8.0,0.0,Days,,,Median,,,7.0,13.0,IQR,,,,,,False,,,False,False,Endemic,,,,False,False,,,,,,Both,Hospital based,Persons under investigation,,,510.0,Nigeria,Ondo State,5.0,Apr 04,2018.0,15.0,Mar 03,2020.0,,False,,,False,False,,Human delay,,IQR,7 - 13
bea6f6c5a63f452b8b000cf83cd18539,b3466fae8a94a287a6472d29a5d3fcbe,2662,Lassa mammarenavirus,Human delay - other human delay (go to section),8.0,0.0,Days,,,Median,,,7.0,13.0,IQR,,,,,,False,,,False,False,Endemic,,,,False,False,,,,,,Both,Hospital based,Persons under investigation,,,510.0,Nigeria,Ondo State,5.0,Apr 04,2018.0,15.0,Mar 03,2020.0,,False,Symptom Onset/Fever,Other: Start of ribavirin treatment,False,False,,Human delay,,IQR,7 - 13
bea6f6c5a63f452b8b000cf83cd18539,e8af84f189b2a804175a20aab3a5b10e,2662,Lassa mammarenavirus,Human delay - other human delay (go to section),10.0,0.0,Days,,,Median,,,9.0,13.0,IQR,,,,,,False,,,False,False,Endemic,,,,False,False,,,,,,Both,Hospital based,Persons under investigation,,,510.0,Nigeria,Ondo State,5.0,Apr 04,2018.0,15.0,Mar 03,2020.0,,False,Other: Start of ribavirin treatment,Other: End of ribavirin treatment,False,False,,Human delay,,IQR,9 - 13
bea6f6c5a63f452b8b000cf83cd18539,a900c77e77511fdcf398abf324e7bfc8,2662,Lassa mammarenavirus,Human delay - admission to care>death,3.0,0.0,Days,,,Median,,,1.0,6.0,IQR,,,,,,False,,,False,False,Endemic,,,,False,False,,,,,,Both,Hospital based,Persons under investigation,,,61.0,Nigeria,Ondo State,5.0,Apr 04,2018.0,15.0,Mar 03,2020.0,,False,,,False,False,,Human delay,,IQR,1 - 6
bea6f6c5a63f452b8b000cf83cd18539,8a12373db304eb258ef62f427961b0cf,2662,Lassa mammarenavirus,Human delay - admission to care>discharge/recovery,11.0,0.0,Days,,,Median,,,10.0,15.0,IQR,,,,,,False,,,False,False,Endemic,,,,False,False,,,,,,Both,Hospital based,Persons under investigation,,,449.0,Nigeria,Ondo State,5.0,Apr 04,2018.0,15.0,Mar 03,2020.0,,False,,,False,False,,Human delay,,IQR,10 - 15
bea6f6c5a63f452b8b000cf83cd18539,dc44eec55afe94ba129759952ce7706c,2662,Lassa mammarenavirus,Human delay - other human delay (go to section),3.0,0.0,Days,,,Median,,,2.0,7.0,IQR,,,,,,False,,,False,False,Endemic,,,,False,False,,,,,,Both,Hospital based,Persons under investigation,,,92.0,Nigeria,Ondo State,5.0,Apr 04,2018.0,15.0,Mar 03,2020.0,,False,Other: Start of oxygen therapy,Other: End of oxygen therapy,False,False,,Human delay,,IQR,2 - 7
bea6f6c5a63f452b8b000cf83cd18539,defa553e4d4027d117b503a095ffd79c,2662,Lassa mammarenavirus,Human delay - other human delay (go to section),8.0,0.0,Days,,,Median,,,7.0,10.0,IQR,,,,,,False,,,False,False,Endemic,,,,False,False,,,,,,Both,Hospital based,Persons under investigation,,,459.0,Nigeria,Ondo State,5.0,Apr 04,2018.0,15.0,Mar 03,2020.0,,False,Other: Start of antibacterial therapy,Other: End of antibacterial therapy,False,False,,Human delay,,IQR,7 - 10
bea6f6c5a63f452b8b000cf83cd18539,4f127f47545da9866f0ca411ecf59c64,2662,Lassa mammarenavirus,Severity - case fatality rate (CFR),12.0,0.0,Percentage (%),,,Unspecified,,,,,,62.0,510.0,,,,False,,,False,False,Endemic,Adjusted,,"Age, Other, Sex",True,False,,,,,,Both,Hospital based,Persons under investigation,,,510.0,Nigeria,Ondo State,5.0,Apr 04,2018.0,15.0,Mar 03,2020.0,,False,,,False,False,,Severity,,,
bea6f6c5a63f452b8b000cf83cd18539,1e4aa7cc4497bd1f45beb476ebba3442,2662,Lassa mammarenavirus,Risk factors,,0.0,,,,,,,,,,,,,,,False,,,False,False,Endemic,,,,False,False,Death,Cormobidity;Other;Sex,,Not significant,Not adjusted,Both,Hospital based,Persons under investigation,,,510.0,Nigeria,Ondo State,5.0,Apr 04,2018.0,15.0,Mar 03,2020.0,,False,,,False,False,,Risk factors,,,
21842415f5f889a7557ead4b4306e922,8f6a668c7a71e9c9c7aaa0e194ad5a30,2676,Lassa mammarenavirus,Seroprevalence - Unspecified,36.1,0.0,Percentage (%),9.1,58.7,Unspecified,,,,,,84.0,233.0,,,,False,,,False,False,Endemic,,,"Level of exposure, Occupation, Other, Region",True,False,,,,,,Both,Mixed settings,Mixed groups,,,233.0,Nigeria,Owo And Ose Lgas,,Mar 03,2018.0,,Apr 04,2019.0,,False,,,False,False,,Seroprevalence,9.1 - 58.7,,
21842415f5f889a7557ead4b4306e922,828153846f722d6912010dba0a27c93e,2676,Lassa mammarenavirus,Seroprevalence - IgM,8.6,0.0,Percentage (%),1.9,63.6,Unspecified,,,,,,20.0,233.0,,,,False,,,False,False,Endemic,,,"Level of exposure, Occupation, Other, Region",True,False,,,,,,Both,Mixed settings,Mixed groups,,,233.0,Nigeria,Owo And Ose Lgas,,Mar 03,2018.0,,Apr 04,2019.0,,False,,,False,False,,Seroprevalence,1.9 - 63.6,,
21842415f5f889a7557ead4b4306e922,a735726ce8f16e1b7a3ac39b4c94e59b,2676,Lassa mammarenavirus,Seroprevalence - IgM,0.0,0.0,Percentage (%),,,Unspecified,,,,,,0.0,12.0,,,,False,,,False,False,Endemic,,,,False,False,,,,,,Unspecified,Hospital based,Other,,,12.0,Nigeria,,,,,,,,,False,,,False,False,,Seroprevalence,,,
21842415f5f889a7557ead4b4306e922,aedc392047434c3bb759ee1db5f0fc37,2676,Lassa mammarenavirus,Seroprevalence - IgG,0.0,0.0,Percentage (%),,,Unspecified,,,,,,0.0,12.0,,,,False,,,False,False,Endemic,,,,False,False,,,,,,Unspecified,Hospital based,Other,,,12.0,Nigeria,,,,,,,,,False,,,False,False,,Seroprevalence,,,
479b80b166dceb7c45116c864d5db567,b81524cc1c4dc06a14456d6d31a6925b,2679,Lassa mammarenavirus,Seroprevalence - Unspecified,81.7,0.0,Percentage (%),,,Unspecified,,,,,,58.0,71.0,,,,False,,,False,False,Endemic,,,,False,False,,,,,,Both,Unspecified,Other,,,71.0,Sierra Leone,Kenema District,3.0,Jun 06,2019.0,28.0,Sep 09,2019.0,,False,,,False,False,,Seroprevalence,,,
479b80b166dceb7c45116c864d5db567,5db4d1c437da6210fdb3a2aa67db9d51,2679,Lassa mammarenavirus,Seroprevalence - Unspecified,,0.0,,,,,,,,,,12.0,72.0,,,,False,,,False,False,Unspecified,,,,False,False,,,,,,Both,School based,General population,,,72.0,Sierra Leone,Freetown,20.0,May 05,2019.0,24.0,May 05,2019.0,,False,,,False,False,,Seroprevalence,,,
479b80b166dceb7c45116c864d5db567,7069ee56e2963ac8f43778a578eb951e,2679,Lassa mammarenavirus,Risk factors,,0.0,,,,,,,,,,,,,,,False,,,False,False,Endemic,,,,False,False,Serology,Age;Other,,Significant,Not adjusted,Both,Unspecified,Other,,,71.0,Sierra Leone,Kenema District,3.0,Jun 06,2019.0,28.0,Sep 09,2019.0,,False,,,False,False,,Risk factors,,,
479b80b166dceb7c45116c864d5db567,c7b0dff660d71abde3bd955a9322d65e,2679,Lassa mammarenavirus,Risk factors,,0.0,,,,,,,,,,,,,,,False,,,False,False,Endemic,,,,False,False,Serology,Household contact;Other,,Significant,Adjusted,Both,School based,General population,,,72.0,Sierra Leone,Freetown,20.0,May 05,2019.0,24.0,May 05,2019.0,,False,,,False,False,,Risk factors,,,
479b80b166dceb7c45116c864d5db567,0cf250eeb40726c113533ff8a5fd3d15,2679,Lassa mammarenavirus,Human delay - symptom onset>admission to care,7.0,0.0,Days,,,Median,,,5.0,9.0,IQR,,,,,,False,,,False,False,Endemic,,,,False,False,,,,,,Both,Hospital based,Other,,,71.0,Sierra Leone,Kenema District,3.0,Jun 06,2019.0,28.0,Sep 09,2019.0,,False,,,False,False,,Human delay,,IQR,5 - 9
f7de7cc47e0444ac455ad4a1ef568c34,1b0db17cd022f5025630b082f7dd2f18,2684,Lassa mammarenavirus,Human delay - symptom onset>admission to care,7.5,0.0,Days,,,Mean,4.9,Standard Deviation,,,,,,,,,False,,,False,False,Endemic,,,,False,False,,,,,,Both,Hospital based,Persons under investigation,,,103.0,Liberia,,,Jan 01,2019.0,,Dec 12,2020.0,,False,,,False,False,,Human delay,,Standard Deviation,4.9
f7de7cc47e0444ac455ad4a1ef568c34,3eb70599c3906abe6806f6219b464a0b,2684,Lassa mammarenavirus,Severity - case fatality rate (CFR),39.8,0.0,Percentage (%),34.6,45.1,Unspecified,,,,,,41.0,103.0,,,,False,,,False,False,Endemic,Unspecified,,Time,True,False,,,,,,Both,Hospital based,Persons under investigation,,,103.0,Liberia,,,Jan 01,2019.0,,Dec 12,2020.0,,False,,,False,False,,Severity,34.6 - 45.1,,
f7de7cc47e0444ac455ad4a1ef568c34,a78615f0b65bb4b0513a8b3a174dff3e,2684,Lassa mammarenavirus,Risk factors,,0.0,,,,,,,,,,,,,,,False,,,False,False,Endemic,,,,False,False,Death,Age;Other,,Significant,Adjusted,Both,Hospital based,Persons under investigation,,,103.0,Liberia,,,Jan 01,2019.0,,Dec 12,2020.0,,False,,,False,False,,Risk factors,,,
f7de7cc47e0444ac455ad4a1ef568c34,dbd2c15c8f493137ec3daa63cbb4995e,2684,Lassa mammarenavirus,Risk factors,,0.0,,,,,,,,,,,,,,,False,,,False,False,Endemic,,,,False,False,Death,Occupation;Sex,Healthcare,Not significant,Adjusted,Both,Hospital based,Persons under investigation,,,103.0,Liberia,,,Jan 01,2019.0,,Dec 12,2020.0,,False,,,False,False,,Risk factors,,,
1df528a6a1495b82945f05c40f2fc809,a7bab829e377e7683c21861c38e6a673,2707,Lassa mammarenavirus,Growth rate (r),0.51,0.0,Per day,,,Unspecified,,,0.17,1.06,95% CI,,,,,,False,,,False,False,Endemic,,,,False,False,,,,,,Unspecified,Population based,Persons under investigation,,,,Nigeria,,31.0,Oct 10,2016.0,23.0,Jan 01,2017.0,,False,,,False,False,,Growth rate,,95% CI,0.17 - 1.06
1df528a6a1495b82945f05c40f2fc809,5189ecf991550f1b3d6b0583e35bf278,2707,Lassa mammarenavirus,Growth rate (r),0.43,0.0,Per day,,,Unspecified,,,0.23,0.72,95% CI,,,,,,False,,,False,False,Endemic,,,,False,False,,,,,,Unspecified,Population based,Persons under investigation,,,,Nigeria,,30.0,Oct 10,2017.0,22.0,Jan 01,2018.0,,False,,,False,False,,Growth rate,,95% CI,0.23 - 0.72
1df528a6a1495b82945f05c40f2fc809,6afbc929c19f6ce6f518818df0ee49fd,2707,Lassa mammarenavirus,Growth rate (r),0.32,0.0,Per day,,,Unspecified,,,0.23,0.64,95% CI,,,,,,False,,,False,False,Endemic,,,,False,False,,,,,,Unspecified,Population based,Persons under investigation,,,,Nigeria,,29.0,Oct 10,2018.0,21.0,Jan 01,2019.0,,False,,,False,False,,Growth rate,,95% CI,0.23 - 0.64
6ac766f6cb8b797bc3471194dfb77fbf,bec4228e920583e84ee982e99ab0b2aa,2714,Lassa mammarenavirus,Severity - case fatality rate (CFR),36.7,0.0,Percentage (%),,,Unspecified,,,,,,11.0,30.0,,,,False,,,False,False,Endemic,Unspecified,,,False,False,,,,,,Female,Hospital based,Pregnant women,16.0,39.0,30.0,Nigeria,Irrua,,,2009.0,,,2018.0,,False,,,False,False,,Severity,,,
6ac766f6cb8b797bc3471194dfb77fbf,4c5bc0d6fd160a31f40630e36e7953b0,2714,Lassa mammarenavirus,Human delay - symptom onset>admission to care,6.0,0.0,Days,,,Mean,3.1,Standard Deviation,,,,,,,,,False,,,False,False,Endemic,,,,False,False,,,,,,Female,Hospital based,Other,16.0,39.0,19.0,Nigeria,Irrua,,,2009.0,,,2018.0,,False,,,False,False,,Human delay,,Standard Deviation,3.1
6ac766f6cb8b797bc3471194dfb77fbf,9e31f5838232addfc253f3261fe05af7,2714,Lassa mammarenavirus,Human delay - symptom onset>admission to care,10.0,0.0,Days,,,Mean,3.5,Standard Deviation,,,,,,,,,False,,,False,False,Endemic,,,,False,False,,,,,,Female,Hospital based,Other,24.0,37.0,11.0,Nigeria,Irrua,,,2009.0,,,2018.0,,False,,,False,False,,Human delay,,Standard Deviation,3.5
a635f53dbb5630212d73a991f03f32cf,ad921483709ea5189d1a07aca0dbf60e,2739,Lassa mammarenavirus,Seroprevalence - IgG,49.6,0.0,Percentage (%),,,Unspecified,,,43.3,55.9,95% CI,119.0,240.0,,,,False,,,False,False,Endemic,,,"Other, Time",True,False,,,,,,Female,Hospital based,Pregnant women,20.0,46.0,240.0,Nigeria,Irrua,,Feb 02,2019.0,,Dec 12,2019.0,,False,,,False,False,,Seroprevalence,,95% CI,43.3 - 55.9
a635f53dbb5630212d73a991f03f32cf,c612e69d80c4d7103600e97322ff807f,2739,Lassa mammarenavirus,Risk factors,,0.0,,,,,,,,,,,,,,,False,,,False,False,Endemic,,,,False,False,Serology,Contact with animal;Other,,Significant,Adjusted,Female,Hospital based,Pregnant women,20.0,46.0,240.0,Nigeria,Irrua,,Feb 02,2019.0,,Dec 12,2019.0,,False,,,False,False,,Risk factors,,,
a635f53dbb5630212d73a991f03f32cf,6bea13614ceca979d3538be7bcc79d99,2739,Lassa mammarenavirus,Risk factors,,0.0,,,,,,,,,,,,,,,False,,,False,False,Endemic,,,,False,False,Serology,Other,,Not significant,Adjusted,Female,Hospital based,Pregnant women,20.0,46.0,240.0,Nigeria,Irrua,,Feb 02,2019.0,,Dec 12,2019.0,,False,,,False,False,,Risk factors,,,
bab0f6f6d7f9066be95e97fa1bac5712,f9fa4d8cdf781683436a8c5dabf3521c,2759,Lassa mammarenavirus,Risk factors,,0.0,,,,,,,,,,,,,,,False,,,False,False,Endemic,,,,False,False,Serology,Sex,,Not significant,Adjusted,Both,Community based,Other,6.0,99.0,702.0,Guinea,Basse-Guinee,,,2016.0,,,2016.0,,False,,,False,False,,Risk factors,,,
bab0f6f6d7f9066be95e97fa1bac5712,7794afa41ca791f5cebc1009bf04d592,2759,Lassa mammarenavirus,Risk factors,,0.0,,,,,,,,,,,,,,,False,,,False,False,Endemic,,,,False,False,Serology,Age;Sex,,Not significant,Adjusted,Both,Community based,Mixed groups,17.0,90.0,584.0,Guinea,Guniee Forestiere,,,2017.0,,,2018.0,,False,,,False,False,,Risk factors,,,
bab0f6f6d7f9066be95e97fa1bac5712,6235e07c4f59dd0bed45cb31df0ae7d4,2759,Lassa mammarenavirus,Risk factors,,0.0,,,,,,,,,,,,,,,False,,,False,False,Endemic,,,,False,False,Serology,Other,,Significant,Adjusted,Both,Community based,Mixed groups,17.0,90.0,584.0,Guinea,Guniee Forestiere,,,2017.0,,,2018.0,,False,,,False,False,,Risk factors,,,
bab0f6f6d7f9066be95e97fa1bac5712,ea325a7f8f7ba3e3c2e65877d92813a2,2759,Lassa mammarenavirus,Seroprevalence - IgG,11.9,0.0,Percentage (%),0.0,20.0,Mean,,,9.7,14.5,95% CI,84.0,702.0,,,,False,,,False,False,Endemic,,,Region,True,False,,,,,,Both,Community based,Other,6.0,99.0,702.0,Guinea,Basse-Guinee,,,2016.0,,,2016.0,,False,,,False,False,,Seroprevalence,0 - 20,95% CI,9.7 - 14.5
bab0f6f6d7f9066be95e97fa1bac5712,65f31e0af1b6389fad9ef529a515b76c,2759,Lassa mammarenavirus,Seroprevalence - IgG,59.6,0.0,Percentage (%),16.9,86.84,Mean,,,55.5,63.5,95% CI,348.0,584.0,,,,False,,,False,False,Endemic,,,Region,True,False,,,,,,Both,Community based,Mixed groups,17.0,90.0,584.0,Guinea,Guniee Forestiere,,,2017.0,,,2018.0,,False,,,False,False,,Seroprevalence,16.9 - 86.84,95% CI,55.5 - 63.5
bab0f6f6d7f9066be95e97fa1bac5712,8c34694491d7134115de19f063c5fd5d,2759,Lassa mammarenavirus,Risk factors,,0.0,,,,,,,,,,,,,,,False,,,False,False,Endemic,,,,False,False,Serology,Age;Other,,Significant,Adjusted,Both,Community based,Other,6.0,99.0,702.0,Guinea,Basse-Guinee,,,2016.0,,,2016.0,,False,,,False,False,,Risk factors,,,
3d37539ad71fef4043d01f657b76d239,ee18e5bfeffd873387c68a0ca689a442,2760,Lassa mammarenavirus,Severity - case fatality rate (CFR),29.9,0.0,Percentage (%),,,Unspecified,,,,,,20.0,67.0,,,,False,,,False,False,Endemic,Adjusted,,,False,False,,,,,,Both,Hospital based,Persons under investigation,,,69.0,Nigeria,Ebonyi State,,Dec 12,2017.0,,Apr 04,2018.0,,False,,,False,False,,Severity,,,
3d37539ad71fef4043d01f657b76d239,43272dfb1534c37cf2066dc26fb05a6a,2760,Lassa mammarenavirus,Severity - case fatality rate (CFR),85.7,0.0,Percentage (%),,,Unspecified,,,,,,12.0,14.0,,,,False,,,False,False,Endemic,Adjusted,,,False,False,,,,,,Both,Hospital based,Persons under investigation,,,14.0,Nigeria,Ebonyi State,,Aug 08,2018.0,,Dec 12,2018.0,,False,,,False,False,,Severity,,,
3d37539ad71fef4043d01f657b76d239,cf8ceef7348dc97c9b48cc6ce1d485cc,2760,Lassa mammarenavirus,Human delay - symptom onset>admission to care,7.0,0.0,Days,7.0,12.0,Median,,,4.0,13.0,IQR,,,,,,False,,,False,False,Endemic,,,Method,True,False,,,,,,Both,Hospital based,Persons under investigation,,,67.0,Nigeria,Ebonyi State,,Dec 12,2017.0,,Apr 04,2018.0,,False,,,False,False,,Human delay,7 - 12,IQR,4 - 13
