article_id,source,pmid,pmcid,doi,title,authors,journal,year,abstract,url,openalex_id,openalex_pdf_url,pathogen,query,harvested_at,downloaded,downloaded_path,download_attempted_at,download_source,download_error
PMID_42528724,PubMed,42528724,PMC11025224,10.1186/s40478-024-01775-2,Analysis of senescence in pituitary tumors from different lineages and the potential role of senolytic drugs as targeted therapies.,"Andonegui-Elguera, Sergio; Gonzalez-Serrano, Maria J; Mercado-Medrez, Sophia; Hinojosa-Alvarez, Silvia; Martinez-Mendoza, Florencia; Ramirez-Ramos, Itzel; Reyna-Coahutle, Leilani A; Sanchez-Carbajal, Arzu Y; Hernandez-Bustos, Stefany R; Alegria-Ortega, Alejandro; Gonzalez-Mejlem, Jose M; Garcia-Saenz, Manuel R; Gomez-Apo, Erick; Escobar-España, Aurea; Gonzalez-Torres, Carolina; Gaytan-Cervantes, Javier; Palma-Guzman, Alam; Guinto, Gerardo; Guinto-Nishimura, Gerardo Y; Lopez-Felix, Blas E; Zepeda-Fernandez, Erick U; Estrada-Estrada, Erick M; Correa-Correa, Victor; Gonzalez-Zavala, Pedro A; Asenscio-Montiel, Marco A; Garcia-Vargas, Miguel A; Cantu-Chavez, Emmanuel; Chavez-Herrera, Victor R; Arreola-Rosales, Rocio L; Vadillo, Eduardo; Chavez-Gonzalez, Antonieta; Fajardo-Orduña, Guadalupe R; Montesinos, Juan Jose; Monroy-Garcia, Alberto; Cortes-Morales, Victor A; Mendez-Rosito, Diego; Garcia-Lopez, Isai; Ramirez-Landeros, Joshua; Garcia-Fuentes, Diego A; Vergara-Lopez, Alma; Torres-Flores, Hugo; Taniguchi-Ponciano, Keiko; Marrero-Rodriguez, Daniel; Mercado, Moisés",Frontiers in endocrinology,2026,"INTRODUCTION: Pituitary tumors (PT) constitute the second most frequent intracranial tumor. A subset of PT can behave aggressively despite multimodal treatment. Hallmarks such as cellular senescence, epithelial-mesenchymal transition (EMT), and stemness have been implicated in tumor progression, but their role in PT pathogenesis remains is unclear.
METHODS: We performed spatial transcriptomics (ST) in dopamine agonist resistant prolactin secreting PT, as well as single nucleus RNAseq (snRNAseq) in growth hormone secreting and non-functioning of gonadotropic differentiation PT to describe the senescence, proliferative and stemness landscapes. Bioinformatic analyses included clustering, senescence scoring (SenePy), cell cycle inference (ccAFv2), differentiation potential (CytoTRACE2), and EMT signature evaluation. Primary tumor cell cultures were established to validate senescence (β-galactosidase activity) and to assess the senolytic effect of dasatinib.
RESULT: All PT included in the study were transcriptomically heterogeneous, showing between three and ten transcriptional clusters. Senescence analysis reveals two main clusters regardless of PT lineage: One with a high and the other one with low senescence score. Most spots contain terminally differentiated cells at phase G1/G0 of the cell cycle. Distinct alteration in different signaling pathways were found in clusters with low senescence score: PI3K-cascade-FGFR1 and inositol phosphate metabolism among prolactin secreting tumors, phosphatidyl inositol signaling system and serine/threonine kinase activity the in GH-secreting PT, sphingolipid signaling pathway and serine/threonine kinase alterations among non-functioning of gonadotropic differentiation PT. Dasatinib treatment of primary cell cultures of pituitary tumors of different lineages showed significant dose-dependent cell death, accompanied by caspase-3/7 activation and morphological changes consistent with apoptosis.
CONCLUSION: Our data show that PT may contain senescent and terminally differentiated cells without any EMT evidence, and dasatinib could represent an alternative for therapy resistant PT.",https://pubmed.ncbi.nlm.nih.gov/42528724/,,,parkinsons,(Parkinson Disease[MeSH] OR Parkinson[tiab] OR dopamine[tiab] OR alpha-synuclein[tiab]) AND (treatment[tiab] OR intervention[tiab] OR therapy[tiab]),2026-08-05T17:22:15+00:00,,,,,
PMID_42528719,PubMed,42528719,PMC12180414,10.3389/fimmu.2025.1538046,The dual pathological roles and targeted therapy of PGE2: from receptor signaling networks to disease microenvironment modulation.,"Yang, Mingming; Gao, Zihui; Zhao, Zihao; Niu, Xinxin; Xue, Fei; Zhang, Jitai; Sun, Hualin; Shen, Yuntian; Liu, Guangliang",Frontiers in pharmacology,2026,"Prostaglandin E2 (PGE2) is a pleiotropic lipid mediator that exerts context-dependent effects via four G protein-coupled receptors (EP1-EP4), playing a pivotal role in the pathogenesis of diverse disorders, including neurodegenerative, cardiovascular, neoplastic, and chronic inflammatory diseases. In this review, we systematically delineate the dualistic functions and mechanisms of PGE2 across these diseases. In neurodegenerative conditions such as Alzheimer's and Parkinson's diseases, PGE2 exacerbates neuroinflammation and neuronal injury in part through EP1 and EP2 in specific cell types, whereas EP4 signaling can confer neuroprotection in certain disease-stage and cellular contexts. Within the tumor microenvironment, PGE2 can drive immunosuppression, angiogenesis, and tumor progression via the EP2/EP4 axis, particularly in colorectal carcinoma, lung adenocarcinoma, and melanoma where this axis is best characterized. In cardiovascular and metabolic diseases, PGE2 exhibits both protective (EP4-mediated) and detrimental (EP3-mediated) effects. Building on this mechanistic framework, we highlight emerging therapeutic strategies designed to overcome the limitations of conventional non-steroidal anti-inflammatory drugs (NSAIDs). These include modulating key enzymes involved in PGE2 synthesis and degradation, developing subtype-selective EP receptor modulators for context-specific intervention, and synergistically targeting downstream pathogenic signaling pathways (e.g., PI3K/Akt/mTOR). By integrating mechanistic and translational perspectives, this review aims to advance next-generation therapies targeting the PGE2 signaling network.",https://pubmed.ncbi.nlm.nih.gov/42528719/,,,parkinsons,(Parkinson Disease[MeSH] OR Parkinson[tiab] OR dopamine[tiab] OR alpha-synuclein[tiab]) AND (treatment[tiab] OR intervention[tiab] OR therapy[tiab]),2026-08-05T17:22:15+00:00,,,,,
PMID_42528465,PubMed,42528465,,10.1080/09638288.2026.2711886,A pickleball program for people living with Parkinson disease: a feasibility and preliminary results study.,"O'Neal, Suzanne K; Nesbit, Jamie; Ayala, Patrice; McIsaac, Tara L",Disability and rehabilitation,2026,"PURPOSE: The purpose was to assess the feasibility and qualitative data of a pickleball program for people living with Parkinson disease. Secondary aims were to assess the effects of pickleball on gait speed, balance, hand function, and quality of life.
MATERIALS AND METHODS: This was a mixed-method, single-group, prospective intervention study. 16 participants with Parkinson disease were enrolled in a 6-week pickleball program, twice a week for 12 sessions. Pre-, post-, and one-month follow-up testing included the 9 Hole Peg Test, shirt buttoning task, grip strength, 10 m Walk Test, Mini-BESTest, Parkinson Disease Questionnaire-8, and Montreal Cognitive Assessment. Feasibility data included attendance and retention rates, adverse and safety events, and resources. Qualitative data were collected via focus groups.
RESULTS: The retention and attendance rates were high (100% and 83.3% respectively). There were significant improvements in the 9 Hole Peg Test for the left hand (F(2,26)=7.36, p=.003, η2p=.36), the shirt buttoning task (χ2=10.0, p=.007), and grip strength of the right hand (F(2,26)=4.51, p=.021, η2p=.26). Qualitative data revealed positive social-emotional connections, transcendence from Parkinson, the program was sustainable, and pickleball addresses motor and non-motor symptoms.
CONCLUSIONS: A pickleball program for people with Parkinson disease is feasible and may improve Parkinson-related symptoms.",https://pubmed.ncbi.nlm.nih.gov/42528465/,,,parkinsons,(Parkinson Disease[MeSH] OR Parkinson[tiab] OR dopamine[tiab] OR alpha-synuclein[tiab]) AND (treatment[tiab] OR intervention[tiab] OR therapy[tiab]),2026-08-05T17:22:15+00:00,,,,,
PMID_42527851,PubMed,42527851,,10.1002/mds.70455,Distal Electroacupuncture Modulates Maladaptive Brainstem and Motor Cortex Plasticity to Alleviate Hemifacial Spasm.,"Li, Sheng; Li, Wenting; Huang, Jianpeng; Zeng, Dian; Lin, Jiahui; Zhang, Hui; Chen, Mingquan; Liu, Xiaoyang; Fu, Wenbin; Xu, Nenggui; Liu, Jianhua",Movement disorders : official journal of the Movement Disorder Society,2026,"BACKGROUND: Hemifacial spasm (HFS) is characterized by maladaptive brain plasticity, yet whether modulating this plasticity can alleviate symptoms remains unclear.
OBJECTIVE: To evaluate the efficacy of electroacupuncture (EA)-a form of peripheral nerve stimulation-for HFS and elucidate its underlying neuroplastic mechanisms.
METHODS: In this randomized, double-blind, sham-controlled trial (conducted 2016-2023), 84 HFS patients and 84 healthy controls were enrolled. Patients received 30 sessions of distal (hand), local (facial), or sham EA over 15 weeks. Clinical outcomes included Jankovic and Global Rating Scales. Physiological markers, including lateral spread response (LSR), synkinetic response (SR), and blink reflex (BR) excitability, were measured by electromyography (EMG). Motor cortex (M1) excitability was quantified via motor evoked potentials (MEPs) induced by transcranial magnetic stimulation (TMS). Parameter-probing experiments in healthy controls identified optimal stimulation characteristics.
RESULTS: At baseline, HFS patients exhibited profound brainstem (BR R1/R2: P < 0.001) and facial M1 hyperexcitability versus controls. Low-frequency, low-intensity hand EA (2 Hz, 0.5-1 mA) significantly reduced Jankovic scores by 3.32 points (95% CI -4.12 to -2.52; P < 0.001; Cohen's d = 1.86) versus sham EA. This clinical improvement was mechanistically linked to a significant suppression of LSR (P < 0.01) and BR amplitude (P < 0.001), a reduction in facial M1 excitability (P < 0.05), and a compensatory increase in hand M1 excitability (P < 0.001). Notably, these neurophysiological and clinical benefits were maintained for 6 months post-treatment.
CONCLUSION: Distal low-frequency, low-intensity peripheral stimulation effectively alleviates HFS by modulating maladaptive brainstem and M1 plasticity. These findings highlight the potential of this approach as a promising neuromodulatory strategy for hyperkinetic movement disorders. © 2026 International Parkinson and Movement Disorder Society.",https://pubmed.ncbi.nlm.nih.gov/42527851/,,,parkinsons,(Parkinson Disease[MeSH] OR Parkinson[tiab] OR dopamine[tiab] OR alpha-synuclein[tiab]) AND (treatment[tiab] OR intervention[tiab] OR therapy[tiab]),2026-08-05T17:22:15+00:00,,,,,
PMID_42527844,PubMed,42527844,,10.1002/mds.70448,Understanding Hereditary Ataxias: A Historical Quest for Definition and Classification.,"Coutinho, Léo; Camargo, Carlos Henrique Ferreira; Teive, Hélio Afonso Ghizoni",Movement disorders : official journal of the Movement Disorder Society,2026,"The classification of hereditary ataxias has evolved over two centuries, from anatomical descriptions to genetically informed frameworks. Initially grounded in clinicopathological observation, early models emphasized familial patterns and structural lesions. Key figures, including Gordon Holmes, Joseph Greenfield, and Anita Harding, shaped the nosology, culminating in Harding's inheritance-based classification in the 1980s. This model enabled significant genetic discoveries, including the identification of spinocerebellar ataxia type 1 (SCA1) and the emergence of the SCA nomenclature. However, despite advances in molecular genetics, current classifications remain limited in clinical practice. They offer little guidance for diagnosis or therapy and often function as expanding gene catalogues rather than coherent clinical tools. Recent efforts to standardize nomenclature for autosomal recessive cerebellar ataxias have improved clarity but have not resolved broader challenges. The overlap between hereditary and secondary forms, phenotypic variability, and inconsistent terminology continue to complicate classification. This review retraces the historical trajectory of hereditary ataxia classification to provide insights for future developments. © 2026 International Parkinson and Movement Disorder Society.",https://pubmed.ncbi.nlm.nih.gov/42527844/,,,parkinsons,(Parkinson Disease[MeSH] OR Parkinson[tiab] OR dopamine[tiab] OR alpha-synuclein[tiab]) AND (treatment[tiab] OR intervention[tiab] OR therapy[tiab]),2026-08-05T17:22:15+00:00,,,,,
PMID_42526929,PubMed,42526929,,10.1136/bmjopen-2026-123017,"Early assessment, diagnosis and treatment of Parkinsonism and Related Syndromes study (ExPRESS): a protocol for an observational study on incident parkinsonism.","Fumi, Riona Giulia; Caraiscos, Isabella; Jabbari, Edwin; Rittman, Timothy; Rowe, James B; Ben-Shlomo, Yoav; Hu, Michele T; Morris, Huw R",BMJ open,2026,"INTRODUCTION: Existing evidence from cohort studies of atypical parkinsonism has demonstrated that median time from symptom onset to diagnosis is 3.4 years for progressive supranuclear palsy (PSP) and 3.1 years for multiple system atrophy (MSA). This compares to only 1.0-1.2 years in Parkinson's disease (PD). Earlier diagnosis is essential to facilitate recruitment to disease-modifying treatment trials. In the Early Assessment, Diagnosis and Treatment of Parkinsonism and Related Syndromes study, we will prospectively assess patients across the UK with incident parkinsonism and determine the best predictors to improve early diagnosis of the 'Parkinson-plus' syndromes (PPS) and build a trial-ready cohort.
METHODS AND ANALYSIS: In this longitudinal prospective clinical cohort study, we will recruit 500 people with incident parkinsonism or syndromes associated with later PPS. Participants must be within 12 months of their first secondary care appointment for either motor disturbance or other symptoms of prodromes to PPS. Participants will return a self-completed questionnaire about their symptoms and have a structured neurological assessment by a clinician capturing key clinical features, clinical diagnostic criteria and quantitative clinical scales. Blood for DNA and plasma will be collected at baseline. 120 participants recruited to a subset of study sites will be invited to undergo detailed biomarker assessments such as additional blood collection, lumbar puncture, skin biopsy, MRI, cognitive assessments and digital biomarker assessments.We will stratify participants according to their most likely clinical diagnosis at 4 years post-baseline as the gold standard clinical diagnosis. This will be supplemented by neuropathological examination where available. We will use multivariable logistic modelling to identify early predictors of atypical PPS versus PD. Lifetime follow-up will be carried out using medical records linkage with participant consent.
ETHICS AND DISSEMINATION: Ethical approvals have been granted by the Queen Square Research Ethics Committee (Ref: 14/LO/1575), with approval from the Health Research Authority and each participating site. Findings from the study will be published in academic journals and presented at UK-wide and international conferences, as well as disseminated via patient advocacy groups and charities including the PSP Association, Cure PSP, Rare Dementia Support and the MSA Trust.",https://pubmed.ncbi.nlm.nih.gov/42526929/,,,parkinsons,(Parkinson Disease[MeSH] OR Parkinson[tiab] OR dopamine[tiab] OR alpha-synuclein[tiab]) AND (treatment[tiab] OR intervention[tiab] OR therapy[tiab]),2026-08-05T17:22:15+00:00,,,,,
PMID_42526801,PubMed,42526801,,10.1016/j.bpsc.2026.07.010,Multivariate Brain Representations of the Traumatic Memory in PTSD: Changes Across Exposure Sessions and Impact of Dopaminergic Manipulation.,"Cisler, Josh M; Jaeb, Michael; Malloy, Luna T; Broski, Paige E; Dunsmoor, Joseph E; Stowe, Zachary N",Biological psychiatry. Cognitive neuroscience and neuroimaging,2026,"BACKGROUND: Understanding how exposure-based trauma treatment modifies neural representations of trauma memory may lead to optimized and targeted interventions for posttraumatic stress disorder. Although exposure therapies reliably reduce symptoms, the neural mechanisms through which repeated trauma memory retrieval and processing reshape representational structure, and whether such changes can be bolstered through pharmacological agents shown to enhance extinction learning, remain poorly understood.
METHODS: Women with PTSD related to interpersonal violence (N=80) completed two days of repeated exposure to an individualized trauma and neutral narrative during fMRI. Immediately after Day 1 exposures, participants were randomized to placebo (n=37) or 100mg Levodopa (L-DOPA; n=43), targeting dopaminergic enhancement of memory consolidation. Support vector machines characterized multivariate neural representations of distinct aversive cognitive states: painful stimulus delivery, trauma memory recall, self-reported anxiety during memory recall. To test generalization of representational changes across contexts, the Day 2 narratives were presented in either the same or different sensory context compared to Day 1.
RESULTS: Across participants, medial prefrontal cortex (mPFC) network representations for each aversive state reduced from Day 1 to Day 2. There was no impact of L-DOPA on self-reported anxiety to the trauma memory or on neural representations of trauma memory recall or painful stimulus delivery. L-DOPA was associated with attenuated anxiety representations in the mPFC under a changed context, potentially consistent with enhanced generalization of representational updating.
CONCLUSIONS: These findings highlight that trauma memory representations in the mPFC are malleable with repeated exposure. The augmenting effect of L-DOPA was mostly null, except for decreased mPFC representations for anxiety in a changed context.",https://pubmed.ncbi.nlm.nih.gov/42526801/,,,parkinsons,(Parkinson Disease[MeSH] OR Parkinson[tiab] OR dopamine[tiab] OR alpha-synuclein[tiab]) AND (treatment[tiab] OR intervention[tiab] OR therapy[tiab]),2026-08-05T17:22:15+00:00,,,,,
PMID_42526408,PubMed,42526408,,10.1016/j.neucli.2026.103190,Muscular torque variability in Parkinson's Disease with and without dopaminergic medication.,"Afsharipour, Babak; Roy, François D; Xie, Haihan; Schindle, Mason; Ba, Fang; Kong, Linglong; Gorassini, Monica; Sankar, Tejas",Neurophysiologie clinique = Clinical neurophysiology,2026,"We examined whether dopaminergic medication improves sustained muscular torque/force steadiness in Parkinson's disease (PD). Ten individuals with PD performed 40 second isometric ankle dorsiflexion contractions at 10%, 20%, and 30% maximum voluntary torque (MVT) in OFF- and ON-medication states. Torque variability was quantified using the coefficient of variation (CoV). In the OFF-medication state, torque CoV increased progressively over time, indicating reduced force steadiness during sustained contraction. Medication significantly reduced overall CoV. Higher contraction intensities were associated with lower variability, whereas age and disease duration were not significant predictors. These findings demonstrate that dopaminergic therapy enhances motor output stability in PD and reduces torque variability during sustained contractions. Torque/muscle force steadiness could potentially be a clinically meaningful marker of treatment response in PD.",https://pubmed.ncbi.nlm.nih.gov/42526408/,,,parkinsons,(Parkinson Disease[MeSH] OR Parkinson[tiab] OR dopamine[tiab] OR alpha-synuclein[tiab]) AND (treatment[tiab] OR intervention[tiab] OR therapy[tiab]),2026-08-05T17:22:15+00:00,,,,,
PMID_42526258,PubMed,42526258,,10.1016/j.biopha.2026.119773,"Enhanced dopamine transporter binding is associated with species-specific 2C-B-induced reinforcement in marmosets, but not in mice.","Zhang, Yong-Qing; Kwon, Hyeokjun; Yoo, Taeyun; Gu, Sun Mi; Lee, Yong Sup; Park, Chun-Woong; Kim, Tae Hwan; Yoon, Seong Shoon; Eom, Heejong; Lee, Dohyun; Yun, Jaesuk",Biomedicine & pharmacotherapy = Biomedecine & pharmacotherapie,2026,"Hallucinogens have been prescribed for the treatment of mental illnesses; however, reports on the dependence potential of hallucinogens across species remain inconsistent. Non-human primate (NHP) self-administration model are suitable for evaluating species-specific reinforcement behavior induced by hallucinogens. In this study, we demonstrated that 4-bromo-2,5-dimethoxyphenethylamine (2C-B) was self-administered orally in freely moving marmoset (Callithrix jacchus). 2C-B-treated mice did not demonstrate reinforcement behavior in self-administration paradigm as well as brain stimulation behavior in intracranial self-stimulation (ICSS) test. Interestingly, 2C-B-induced dopamine neuronal activity was demonstrated only in the brain of marmosets as evidenced by fluorescent false neurotransmitter assessment and measurement of synaptosome dopamine levels. We sought to study possible molecular mechanisms underlying this and docking simulations revealed that 2C-B occupied a binding pocket overlapping the canonical dopamine-binding site in both species but adopted a distinct interaction pattern in marmoset DAT involving Leu321. Pull-down assays demonstrated stronger DAT-associated 2C-B binding in marmosets than in mice. Furthermore, 2C-B produced greater inhibition of DAT-mediated FFN102 uptake in cells expressing marmoset or human DAT than in cells expressing mouse DAT, whereas substitution of Leu321 abolished this effect. Collectively, these findings demonstrate that 2C-B induces reward-related behaviors in marmosets and identify species-specific DAT-2C-B interactions as a potential mechanism underlying differential dopaminergic and behavioral responses across species.",https://pubmed.ncbi.nlm.nih.gov/42526258/,,,parkinsons,(Parkinson Disease[MeSH] OR Parkinson[tiab] OR dopamine[tiab] OR alpha-synuclein[tiab]) AND (treatment[tiab] OR intervention[tiab] OR therapy[tiab]),2026-08-05T17:22:15+00:00,,,,,
PMID_42525600,PubMed,42525600,,10.1159/000553640,Theoretical Evaluation of a Parietal Trajectory for Subthalamic Deep Brain Stimulation.,"McIntyre, Cameron C; Frankemolle-Gilbert, Anneke M; Noecker, Angela M",Stereotactic and functional neurosurgery,2026,"INTRODUCTION: The subthalamic region consists of a complex intersection of many different axonal pathways. Emerging hypotheses in deep brain stimulation (DBS) for Parkinson's disease (PD) suggest that direct stimulation of specific axonal pathways may be linked to the control of specific motor symptoms (e.g. cerebellothalamic (CT) - tremor; motor hyperdirect (mHD) - bradykinesia; pallidothalamic (PT) - rigidity). However, the typical frontal DBS lead trajectory limits opportunities to co-activate all of these pathways.
METHODS: We used advanced biophysical DBS models to evaluate the theoretical utility of a parietal lead trajectory into the subthalamic region that could facilitate activation of the PT, mHD, and CT pathways. We compared a typical frontal DBS lead trajectory with a traditional 8-contact directional DBS lead to the parietal alternative with a 16-contact directional DBS lead. The analyses were performed within the context of the CIT168 human atlas brain populated with the Petersen axonal pathway models.
RESULTS: PT, mHD, and CT fibers are distributed in an anterior-to-posterior fashion within the subthalamic white matter. Given this anatomical feature, traditional frontal trajectories limit opportunities for multi-pathway DBS because the electrode contacts are primarily aligned dorsal-ventrally. Alternatively, the span of DBS contacts along a parietal trajectory can provide better opportunities to activate all of the pathways of interest, while also avoiding unwanted activation of the internal capsule.
CONCLUSION: Parietal DBS trajectories warrant consideration in PD therapy as the research concepts of pathway-targeted stimulation begin migrating into clinical practice.",https://pubmed.ncbi.nlm.nih.gov/42525600/,,,parkinsons,(Parkinson Disease[MeSH] OR Parkinson[tiab] OR dopamine[tiab] OR alpha-synuclein[tiab]) AND (treatment[tiab] OR intervention[tiab] OR therapy[tiab]),2026-08-05T17:22:15+00:00,,,,,
PMID_42525438,PubMed,42525438,PMC12098312,10.1177/23969873251338142,Time course of motor recovery after stroke with and without levodopa: a post hoc 6-month longitudinal analysis of the ESTREL trial.,"Trüssel, Simon; Traenka, Christopher K; Polymeris, Alexandros; Enz, Lukas; Zietz, Annaelle; Altersberger, Valerian L; Wiesner, Karin; Katan, Mira; Lyrer, Philippe A; Goga, Irina; Engelter, Sophia; Luft, Andreas R; Rottenberger, Yannik; Schwarz, Anne; Medlin, Friedrich; Müri, René M; Seiffge, David; Fischer, Urs; Michel, Patrik; Peters, Nils; Kägi, Georg; Politz, Svetlana; Tarnutzer, Alexander; Nedeltchev, Krassen; Bonati, Leo; Schuster-Amft, Corina; Möller, J Carsten; Bujan, Bartosz; Sandor, Peter S; Gonzenbach, Roman; Mylius, Veit; Lienert, Carmen; Held, Jeremia; Schaedelin, Sabine; Hemkens, Lars G; Ford, Gary A; Kaufmann, Josefin E; Gensicke, Henrik; Engelter, Stefan T",European stroke journal,2026,"INTRODUCTION: Levodopa did not enhance early motor recovery at 3 months after stroke in the Enhancement of Stroke Rehabilitation with Levodopa (ESTREL) trial. However, whether levodopa modifies the time course of recovery, leading to a delayed benefit remains unclear. Here, we examined levodopa's effects on the trajectories of motor recovery up to 6 months after stroke.
PATIENTS AND METHODS: The ESTREL trial, a double-blind, randomised controlled clinical trial, compared a 39-day regimen of levodopa/carbidopa (100 mg/25 mg, 3×/day) to placebo alongside standardised task-oriented training. We longitudinally analysed Fugl-Meyer Motor Assessment (FMA) total scores (primary outcome), mRS and NIHSS (secondary outcomes) at baseline (0-7 days post stroke), 5 weeks, 3 and 6 months using linear mixed-effects models including timepoint, treatment allocation and their interaction.
RESULTS: In total, 576 of 610 (94%) participants (median age 73 years; 40% female) were analysed. FMA scores improved over time in both groups (P < .001), with no overall levodopa effect across visits (estimate 0.65 points, 95% CI, -3.3 to 4.6; P = .75). There was no indication that levodopa modified the recovery trajectory (χ2 = 0.52, df = 3, P = .91), and estimated levodopa-placebo differences in FMA changes across visit intervals were small, ranging from -0.7 to +0.8 points, with confidence intervals crossing zero. Secondary outcomes showed similar longitudinal improvement, without evidence of a treatment effect.
CONCLUSION: In this post hoc analysis of ESTREL participants with repeated FMA assessments, motor impairment improved from the first days after stroke up to 6 months. Levodopa added to task-oriented inpatient rehabilitation did not improve motor recovery or alter its trajectory over this period.
CLINICAL TRIAL REGISTRATION: NCT03735901, available at ClinicalTrials.gov: https://clinicaltrials.gov/study/NCT03735901?cond=NCT03735901&rank=1.",https://pubmed.ncbi.nlm.nih.gov/42525438/,,,parkinsons,(Parkinson Disease[MeSH] OR Parkinson[tiab] OR dopamine[tiab] OR alpha-synuclein[tiab]) AND (treatment[tiab] OR intervention[tiab] OR therapy[tiab]),2026-08-05T17:22:15+00:00,,,,,
PMID_42524014,PubMed,42524014,PMC9778004,10.1208/s12249-022-02209-9,Clinical Studies Using Intranasal Therapies for Parkinson's Disease: A Review.,"Vahidi, Ramin; Bukanian, Mahsa; Kachooeian, Maryam",Advanced pharmaceutical bulletin,2026,"Intranasal delivery is a method of administering medications through the nasal cavity. It offers several advantages, such as rapid absorption, bypassing first-pass metabolism, direct nose-to-brain transport and localized effects. These benefits make it a promising approach for drug delivery in Parkinson's disease, a progressive neurological disorder characterized by the degeneration of nerve cells in the brain. This review evaluates the efficacy and safety of intranasal delivery for Parkinson's disease treatment. Several studies on intranasal apomorphine reported rapid clinical response, improved UPDRS motor scores, tapping scores, and median Webster's scores, suggesting its effectiveness as a rescue therapy during ""off"" states. Intranasal recombinant erythropoietin was well tolerated and showed cognitive benefits. intranasal glutathione was safe and showed better bioavailability. Intranasal insulin improved cognitive performance without hypoglycemia, indicating a localized effect. Intranasal cholecystokinin and ipratropium bromide did not show significant benefits. Intranasal desmopressin is a safe and effective medication for nocturnal polyuria in Parkinson disease. Intranasal transplantation of neural stem cells is safe and is associated with functional improvement. Finally, Rivastigmine nasal spray offered better bioavailability and fewer side effects compared with conventional forms. The most common adverse effect was mild transient nasal or throat irritation. This review highlights the potential applications, efficacy, and side effects of various intranasal medications for Parkinson's disease and proposes using new interventions for future studies. The general benefits of nasal administration for Parkinson's disease treatment include localized effects, fewer side effects, faster onset of action, improved bioavailability, and enhanced therapeutic effectiveness.",https://pubmed.ncbi.nlm.nih.gov/42524014/,,,parkinsons,(Parkinson Disease[MeSH] OR Parkinson[tiab] OR dopamine[tiab] OR alpha-synuclein[tiab]) AND (treatment[tiab] OR intervention[tiab] OR therapy[tiab]),2026-08-05T17:22:15+00:00,,,,,
PMID_42523755,PubMed,42523755,PMC9690696,10.3390/ijerph192214748,Cariprazine as a candidate for drug repurposing in anorexia nervosa: a mechanistic hypothesis grounded in neuroimaging evidence.,"Kovacs, Attila; Csapo, Krisztina; Andrassy, Gabor; Papp, Csaba; Gesztelyi, Rudolf; Zsuga, Judit",Frontiers in pharmacology,2026,"Anorexia nervosa (AN) carries the highest mortality of any psychiatric disorder, yet no pharmacological agent has received regulatory approval for its treatment in adults. Multimodal neuroimaging has now revealed a coherent neurobiological architecture: functional MRI documents blunted ventral striatal and amygdalar responses to food, alongside excessive prefrontal-cingulate engagement; PET corroborates trait-level reductions in 5-HT2A binding, elevations in 5-HT1A binding across cingulate, frontal, parietal, temporal, and dorsal raphe regions, and compensatory upregulation of D2/D3 receptors in the anteroventral striatum; SPECT identifies persistent temporal and cingulate hypoperfusion; and EEG reveals attenuated P300 amplitudes, delayed N2 latencies, and parieto-occipital theta hyperarousal. We propose that cariprazine-a dopamine D3-preferring D3/D2 receptor partial agonist with 5-HT1A partial agonism and 5-HT2A/2B antagonism-confers a uniquely matched pharmacological toolkit for this disorder. Cariprazine's D3 partial agonism is predicted to restore mesolimbic dopamine signaling, thereby reinstating incentive salience to food cues; its 5-HT1A stabilizer property attenuates the trait-amplified corticolimbic inhibitory tone underlying harm avoidance and anxiety; its prefrontal glutamate-modulating action attenuates excessive cognitive control over eating, and chronic administration confers substrate-dependent set-point recalibration of the upregulated mesolimbic D3 receptor pool. Furthermore, cariprazine's favorable metabolic profile (number needed to harm for clinically significant weight gain of 34 versus 6 for olanzapine) renders its safety burden meaningfully lower than that of currently used agents. In summary, the receptor pharmacology of cariprazine maps with notable specificity onto the neuroimaging-defined substrate of AN, providing a mechanistically grounded rationale for prospective clinical investigation of cariprazine as a candidate pharmacotherapy for this otherwise intractable disorder.",https://pubmed.ncbi.nlm.nih.gov/42523755/,,,parkinsons,(Parkinson Disease[MeSH] OR Parkinson[tiab] OR dopamine[tiab] OR alpha-synuclein[tiab]) AND (treatment[tiab] OR intervention[tiab] OR therapy[tiab]),2026-08-05T17:22:15+00:00,,,,,
